Timestamp,Vehicle Type,Tracking ID,Plate Number,Confidence
2026-08-30 18:14:16,truck,9,truck,0.87
2026-08-30 18:15:13,car,7,Frtck,0.42
2026-08-30 18:17:56,car,13,ID1Z0,0.41
2026-08-30 18:23:36,8,2,CAR,0.72,NOT DETECTED,0.00,1164,309,1230,350
2026-08-30 18:23:36,8,3,CAR,0.59,NOT DETECTED,0.00,869,237,906,269
2026-08-30 18:23:36,8,6,CAR,0.33,NOT DETECTED,0.00,974,244,1001,270
2026-08-30 18:23:36,8,10,CAR,0.42,NOT DETECTED,0.00,824,230,858,256
2026-08-30 18:23:36,8,7,CAR,0.28,NOT DETECTED,0.00,885,208,912,232
2026-08-30 18:23:36,8,4,CAR,0.33,NOT DETECTED,0.00,1097,281,1149,316
2026-08-30 18:23:40,8,5,BUS,0.30,NOT DETECTED,0.00,734,209,803,264
2026-08-30 18:23:44,9,1,BUS,0.87,NOT DETECTED,0.00,204,402,722,663
2026-08-30 18:23:44,9,2,CAR,0.69,NOT DETECTED,0.00,1163,309,1229,350
2026-08-30 18:23:44,9,3,CAR,0.58,NOT DETECTED,0.00,870,237,906,269
2026-08-30 18:23:44,9,6,CAR,0.35,NOT DETECTED,0.00,973,242,1002,270
2026-08-30 18:23:44,9,10,CAR,0.41,NOT DETECTED,0.00,824,230,858,256
2026-08-30 18:23:44,9,7,CAR,0.26,NOT DETECTED,0.00,884,209,911,233
2026-08-30 18:23:44,9,5,BUS,0.25,NOT DETECTED,0.00,733,209,803,264
2026-08-30 18:23:48,10,1,BUS,0.87,NOT DETECTED,0.00,202,401,725,663
2026-08-30 18:23:48,10,2,CAR,0.73,NOT DETECTED,0.00,1162,308,1228,349
2026-08-30 18:23:48,10,3,CAR,0.57,NOT DETECTED,0.00,871,239,905,269
2026-08-30 18:23:48,10,6,CAR,0.32,NOT DETECTED,0.00,972,240,1003,269
2026-08-30 18:23:48,10,10,CAR,0.38,NOT DETECTED,0.00,824,230,857,256
2026-08-30 18:23:48,10,7,CAR,0.26,NOT DETECTED,0.00,884,208,912,233
2026-08-30 18:23:48,10,5,BUS,0.28,NOT DETECTED,0.00,733,209,802,265
2026-08-30 18:23:57,11,1,BUS,0.87,NOT DETECTED,0.00,200,401,724,664
2026-08-30 18:24:02,11,2,CAR,0.73,NOT DETECTED,0.00,1160,307,1229,349
2026-08-30 18:24:02,11,3,CAR,0.55,NOT DETECTED,0.00,873,244,903,269
2026-08-30 18:24:02,11,6,CAR,0.35,NOT DETECTED,0.00,972,240,1003,269
2026-08-30 18:24:02,11,10,CAR,0.57,NOT DETECTED,0.00,823,230,856,256
2026-08-30 18:24:21,11,7,CAR,0.29,NOT DETECTED,0.00,884,208,912,233
2026-08-30 18:24:21,11,5,BUS,0.27,NOT DETECTED,0.00,733,209,802,265
2026-08-30 18:24:23,11,8,CAR,0.27,NOT DETECTED,0.00,1208,287,1276,331
2026-08-30 18:24:23,11,4,CAR,0.44,NOT DETECTED,0.00,1095,278,1150,316
2026-08-30 18:24:27,12,1,BUS,0.86,NOT DETECTED,0.00,197,401,720,663
2026-08-30 18:24:27,12,2,CAR,0.72,NOT DETECTED,0.00,1159,305,1230,349
2026-08-30 18:24:27,12,3,CAR,0.51,NOT DETECTED,0.00,875,247,902,270
2026-08-30 18:24:27,12,6,CAR,0.36,NOT DETECTED,0.00,972,240,1003,269
2026-08-30 18:24:27,12,10,CAR,0.53,NOT DETECTED,0.00,823,230,856,257
2026-08-30 18:24:27,12,7,CAR,0.26,NOT DETECTED,0.00,883,209,911,233
2026-08-30 18:24:27,12,5,BUS,0.26,NOT DETECTED,0.00,733,209,802,265
2026-08-30 18:24:27,12,8,CAR,0.31,NOT DETECTED,0.00,1209,288,1276,330
2026-08-30 18:24:27,12,4,CAR,0.36,NOT DETECTED,0.00,1096,278,1150,315
2026-08-30 18:24:32,13,1,BUS,0.87,NOT DETECTED,0.00,192,402,718,663
2026-08-30 18:24:32,13,2,CAR,0.78,NOT DETECTED,0.00,1158,304,1230,349
2026-08-30 18:24:32,13,3,CAR,0.48,NOT DETECTED,0.00,874,247,902,270
2026-08-30 18:24:32,13,10,CAR,0.54,NOT DETECTED,0.00,822,230,856,257
2026-08-30 18:24:32,13,7,CAR,0.26,NOT DETECTED,0.00,883,209,911,233
2026-08-30 18:24:34,13,5,BUS,0.38,NOT DETECTED,0.00,731,208,802,265
2026-08-30 18:24:34,13,8,CAR,0.38,NOT DETECTED,0.00,1209,289,1275,330
2026-08-30 18:24:35,13,4,CAR,0.29,NOT DETECTED,0.00,1097,278,1147,313
2026-08-30 18:24:39,14,1,BUS,0.87,NOT DETECTED,0.00,192,408,703,660
2026-08-30 18:24:39,14,2,CAR,0.74,NOT DETECTED,0.00,1158,304,1229,349
2026-08-30 18:24:39,14,3,CAR,0.50,NOT DETECTED,0.00,872,244,905,270
2026-08-30 18:24:39,14,10,CAR,0.52,NOT DETECTED,0.00,823,231,856,257
2026-08-30 18:24:39,14,5,BUS,0.30,NOT DETECTED,0.00,731,207,802,265
2026-08-30 18:24:39,14,8,CAR,0.31,NOT DETECTED,0.00,1203,283,1277,329
2026-08-30 18:24:46,15,1,BUS,0.88,NOT DETECTED,0.00,175,411,687,660
2026-08-30 18:24:46,15,2,CAR,0.78,NOT DETECTED,0.00,1158,304,1228,348
2026-08-30 18:24:46,15,3,CAR,0.54,NOT DETECTED,0.00,869,239,907,270
2026-08-30 18:24:46,15,10,CAR,0.57,NOT DETECTED,0.00,823,231,856,257
2026-08-30 18:24:46,15,5,BUS,0.38,NOT DETECTED,0.00,730,207,802,264
2026-08-30 18:24:46,15,8,CAR,0.37,NOT DETECTED,0.00,1206,285,1276,329
2026-08-30 18:24:46,15,4,CAR,0.31,NOT DETECTED,0.00,1096,277,1146,312
2026-08-30 18:24:55,16,1,BUS,0.86,NOT DETECTED,0.00,152,412,670,660
2026-08-30 18:25:00,16,2,CAR,0.71,NOT DETECTED,0.00,1157,304,1227,348
2026-08-30 18:25:01,16,3,CAR,0.51,NOT DETECTED,0.00,869,239,907,270
2026-08-30 18:25:01,16,10,CAR,0.56,NOT DETECTED,0.00,823,231,856,257
2026-08-30 18:25:01,16,5,BUS,0.30,NOT DETECTED,0.00,730,207,802,264
2026-08-30 18:25:01,16,4,CAR,0.37,NOT DETECTED,0.00,1095,277,1145,312
2026-08-30 18:25:21,16,7,CAR,0.27,NOT DETECTED,0.00,882,209,911,235
2026-08-30 18:25:27,17,1,BUS,0.86,NOT DETECTED,0.00,156,412,685,663
2026-08-30 18:25:27,17,2,CAR,0.67,NOT DETECTED,0.00,1159,305,1226,347
2026-08-30 18:25:27,17,3,CAR,0.49,NOT DETECTED,0.00,870,240,907,271
2026-08-30 18:25:27,17,10,CAR,0.61,NOT DETECTED,0.00,824,231,856,257
2026-08-30 18:25:27,17,5,BUS,0.31,NOT DETECTED,0.00,731,207,803,265
2026-08-30 18:25:27,17,4,CAR,0.36,NOT DETECTED,0.00,1095,277,1146,312
2026-08-30 18:25:30,17,8,CAR,0.42,NOT DETECTED,0.00,1205,286,1273,327
2026-08-30 18:25:33,18,1,BUS,0.86,NOT DETECTED,0.00,158,412,691,664
2026-08-30 18:25:33,18,2,CAR,0.63,NOT DETECTED,0.00,1159,306,1226,347
2026-08-30 18:25:33,18,3,CAR,0.57,NOT DETECTED,0.00,869,238,907,271
2026-08-30 18:25:33,18,10,CAR,0.60,NOT DETECTED,0.00,824,231,856,258
2026-08-30 18:25:35,18,5,BUS,0.41,NOT DETECTED,0.00,730,207,803,265
2026-08-30 18:25:38,18,4,CAR,0.44,NOT DETECTED,0.00,1095,277,1145,313
2026-08-30 18:25:38,18,6,CAR,0.25,NOT DETECTED,0.00,971,239,1001,268
2026-08-30 18:25:41,19,1,BUS,0.88,NOT DETECTED,0.00,157,413,692,665
2026-08-30 18:25:41,19,2,CAR,0.66,NOT DETECTED,0.00,1158,305,1225,346
2026-08-30 18:25:41,19,3,CAR,0.59,NOT DETECTED,0.00,868,237,908,271
2026-08-30 18:25:41,19,10,CAR,0.61,NOT DETECTED,0.00,824,231,857,258
2026-08-30 18:25:41,19,5,BUS,0.46,NOT DETECTED,0.00,731,207,803,265
2026-08-30 18:25:41,19,4,CAR,0.52,NOT DETECTED,0.00,1094,277,1145,313
2026-08-30 18:25:41,19,17,MOTORCYCLE,0.38,NOT DETECTED,0.00,793,327,812,364
2026-08-30 18:25:41,19,6,CAR,0.31,NOT DETECTED,0.00,971,239,1001,268
2026-08-30 18:25:41,19,8,CAR,0.39,NOT DETECTED,0.00,1204,285,1272,327
2026-08-30 18:25:46,20,1,BUS,0.87,NOT DETECTED,0.00,154,414,691,665
2026-08-30 18:25:46,20,2,CAR,0.69,NOT DETECTED,0.00,1157,304,1224,346
2026-08-30 18:25:46,20,3,CAR,0.68,NOT DETECTED,0.00,868,237,907,271
2026-08-30 18:25:46,20,10,CAR,0.64,NOT DETECTED,0.00,824,232,857,259
2026-08-30 18:25:46,20,5,BUS,0.30,NOT DETECTED,0.00,733,207,806,265
2026-08-30 18:25:46,20,4,CAR,0.55,NOT DETECTED,0.00,1094,277,1145,313
2026-08-30 18:25:46,20,17,MOTORCYCLE,0.39,NOT DETECTED,0.00,794,328,813,365
2026-08-30 18:25:46,20,6,CAR,0.26,NOT DETECTED,0.00,971,238,1001,267
2026-08-30 18:25:46,20,8,CAR,0.38,NOT DETECTED,0.00,1203,285,1271,326
2026-08-30 18:26:00,21,1,BUS,0.86,NOT DETECTED,0.00,153,414,692,666
2026-08-30 18:26:01,21,2,CAR,0.77,NOT DETECTED,0.00,1155,304,1223,346
2026-08-30 18:26:12,21,3,CAR,0.73,NOT DETECTED,0.00,868,237,907,272
2026-08-30 18:26:12,21,10,CAR,0.62,NOT DETECTED,0.00,824,232,857,259
2026-08-30 18:26:12,21,5,BUS,0.26,NOT DETECTED,0.00,733,207,806,265
2026-08-30 18:26:12,21,4,CAR,0.59,NOT DETECTED,0.00,1094,277,1146,313
2026-08-30 18:26:12,21,6,CAR,0.26,NOT DETECTED,0.00,971,239,1000,267
2026-08-30 18:26:12,21,8,CAR,0.39,NOT DETECTED,0.00,1201,285,1270,326
2026-08-30 18:26:17,22,1,BUS,0.87,NOT DETECTED,0.00,148,414,688,666
2026-08-30 18:26:17,22,2,CAR,0.84,NOT DETECTED,0.00,1155,304,1223,346
2026-08-30 18:26:17,22,3,CAR,0.71,NOT DETECTED,0.00,868,237,908,272
2026-08-30 18:26:17,22,10,CAR,0.59,NOT DETECTED,0.00,824,232,857,259
2026-08-30 18:26:17,22,5,BUS,0.26,NOT DETECTED,0.00,734,207,808,265
2026-08-30 18:26:17,22,4,CAR,0.64,NOT DETECTED,0.00,1094,277,1145,313
2026-08-30 18:26:19,22,8,CAR,0.41,NOT DETECTED,0.00,1200,285,1270,326
2026-08-30 18:26:24,23,1,BUS,0.86,NOT DETECTED,0.00,143,415,685,666
2026-08-30 18:26:24,23,2,CAR,0.77,NOT DETECTED,0.00,1154,304,1222,345
2026-08-30 18:26:24,23,3,CAR,0.74,NOT DETECTED,0.00,868,237,907,272
2026-08-30 18:26:24,23,10,CAR,0.58,NOT DETECTED,0.00,824,232,857,259
2026-08-30 18:26:27,23,5,BUS,0.29,NOT DETECTED,0.00,733,207,805,265
2026-08-30 18:26:30,23,4,CAR,0.60,NOT DETECTED,0.00,1094,277,1145,312
2026-08-30 18:26:30,23,8,CAR,0.39,NOT DETECTED,0.00,1200,285,1269,326
2026-08-30 18:26:30,23,21,MOTORCYCLE,0.42,NOT DETECTED,0.00,749,341,776,380
2026-08-30 18:26:32,23,22,CAR,0.33,NOT DETECTED,0.00,1041,263,1083,283
2026-08-30 18:26:32,23,6,CAR,0.27,NOT DETECTED,0.00,972,239,1000,266
2026-08-30 18:26:36,24,1,BUS,0.86,NOT DETECTED,0.00,137,414,686,666
2026-08-30 18:26:36,24,2,CAR,0.77,NOT DETECTED,0.00,1154,304,1222,345
2026-08-30 18:26:36,24,3,CAR,0.75,NOT DETECTED,0.00,868,237,907,273
2026-08-30 18:26:36,24,10,CAR,0.54,NOT DETECTED,0.00,824,232,857,259
2026-08-30 18:26:36,24,5,BUS,0.36,NOT DETECTED,0.00,731,207,803,265
2026-08-30 18:26:36,24,4,CAR,0.41,NOT DETECTED,0.00,1094,277,1144,312
2026-08-30 18:26:36,24,8,CAR,0.40,NOT DETECTED,0.00,1200,284,1269,326
2026-08-30 18:26:36,24,21,MOTORCYCLE,0.45,NOT DETECTED,0.00,751,344,777,382
2026-08-30 18:26:36,24,22,CAR,0.50,NOT DETECTED,0.00,1042,262,1083,283
2026-08-30 18:26:36,24,17,MOTORCYCLE,0.34,NOT DETECTED,0.00,793,329,814,370
2026-08-30 18:26:39,25,1,BUS,0.85,NOT DETECTED,0.00,129,414,682,667
2026-08-30 18:26:39,25,2,CAR,0.76,NOT DETECTED,0.00,1154,304,1222,346
2026-08-30 18:26:39,25,3,CAR,0.73,NOT DETECTED,0.00,868,237,907,273
2026-08-30 18:26:39,25,10,CAR,0.63,NOT DETECTED,0.00,824,232,856,259
2026-08-30 18:26:39,25,5,BUS,0.33,NOT DETECTED,0.00,730,207,802,265
2026-08-30 18:26:39,25,4,CAR,0.32,NOT DETECTED,0.00,1095,277,1143,311
2026-08-30 18:26:39,25,8,CAR,0.37,NOT DETECTED,0.00,1199,283,1269,325
2026-08-30 18:26:39,25,21,MOTORCYCLE,0.45,NOT DETECTED,0.00,753,348,777,383
2026-08-30 18:26:39,25,22,CAR,0.41,NOT DETECTED,0.00,1042,262,1083,283
2026-08-30 18:26:53,26,1,BUS,0.80,NOT DETECTED,0.00,124,414,678,667
2026-08-30 18:26:55,26,2,CAR,0.70,NOT DETECTED,0.00,1153,304,1221,345
2026-08-30 18:26:58,26,3,CAR,0.69,NOT DETECTED,0.00,868,237,907,274
2026-08-30 18:26:58,26,10,CAR,0.54,NOT DETECTED,0.00,824,232,856,259
2026-08-30 18:26:58,26,5,BUS,0.42,NOT DETECTED,0.00,729,207,801,265
2026-08-30 18:26:58,26,4,CAR,0.35,NOT DETECTED,0.00,1097,277,1143,310
